Crime_ID,Crime_Type,Latitude,Longitude,Date,Time,Risk_Level,District_Code
MHCRIME019884,Assault,16.927322,74.294159,2025-01-29,04:37,Medium,D28
MHCRIME019885,Harassment,18.468512,79.542175,2022-06-30,20:19,High,D30
MHCRIME019886,Theft,17.148352,79.045967,2024-12-18,10:26,Very High,D05
MHCRIME019887,Assault,21.637401,80.811409,2023-06-01,17:15,High,D14
MHCRIME019888,Burglary,16.10372,75.043494,2023-01-01,03:20,Low,D32
MHCRIME019889,Murder,18.071254,78.091577,2024-05-15,10:24,Low,D11
MHCRIME019890,Harassment,20.466226,77.226207,2024-03-14,09:02,High,D08
MHCRIME019891,Harassment,15.665571,80.345532,2022-07-23,12:50,High,D34
MHCRIME019892,Kidnapping,18.3915,75.657497,2022-04-24,16:53,Low,D18
MHCRIME019893,Murder,21.516076,78.298695,2024-12-28,20:47,Low,D21
MHCRIME019894,Fraud,19.67541,73.809184,2022-11-01,09:02,Medium,D25
MHCRIME019895,Burglary,20.023156,78.282402,2022-09-14,02:01,Very High,D35
MHCRIME019896,Murder,16.818911,78.090843,2025-05-28,14:15,Medium,D24
MHCRIME019897,Burglary,15.739463,72.735892,2024-07-29,21:08,Low,D31
MHCRIME019898,Robbery,19.002076,78.801545,2024-04-03,19:02,Very High,D17
MHCRIME019899,Cyber Crime,21.840558,74.791332,2025-11-18,06:28,Very High,D24
MHCRIME019900,Robbery,21.149006,77.837682,2022-08-03,17:40,Low,D03
MHCRIME019901,Cyber Crime,17.197135,78.211915,2023-11-16,12:13,Very High,D22
MHCRIME019902,Fraud,17.218647,75.910835,2025-06-25,10:46,High,D04
MHCRIME019903,Vehicle Theft,18.97723,74.874085,2022-02-25,23:49,Low,D30
MHCRIME019904,Murder,16.022072,74.486638,2023-07-26,15:08,Very High,D06
MHCRIME019905,Murder,20.822543,79.083586,2022-03-04,20:43,Very High,D34
MHCRIME019906,Kidnapping,17.737936,73.136397,2022-03-25,07:31,Low,D07
MHCRIME019907,Vehicle Theft,20.419134,77.460209,2024-02-29,00:36,Medium,D16
MHCRIME019908,Kidnapping,16.240847,80.465912,2023-05-31,07:28,Very High,D24
MHCRIME019909,Kidnapping,16.115264,79.143732,2024-11-28,01:24,High,D32
MHCRIME019910,Fraud,19.818309,78.841981,2025-07-11,04:19,Very High,D17
MHCRIME019911,Robbery,19.76329,75.53558,2023-03-29,22:49,Very High,D15
MHCRIME019912,Cyber Crime,20.795136,80.711064,2024-06-12,11:25,Very High,D01
MHCRIME019913,Cyber Crime,15.671493,73.361205,2023-10-10,03:02,Very High,D07
MHCRIME019914,Vehicle Theft,19.076921,77.361633,2024-04-03,00:06,Low,D16
MHCRIME019915,Robbery,20.586231,75.887712,2024-04-28,12:31,Very High,D27
MHCRIME019916,Murder,20.635171,74.255089,2022-12-04,23:59,Low,D33
MHCRIME019917,Harassment,21.904744,78.710172,2023-08-31,14:12,Very High,D04
MHCRIME019918,Cyber Crime,16.550311,74.723585,2024-06-04,01:44,High,D14
MHCRIME019919,Fraud,17.667086,75.483449,2024-10-09,00:33,Medium,D31
MHCRIME019920,Vehicle Theft,22.09166,80.664228,2025-04-30,07:39,High,D10
MHCRIME019921,Murder,19.197306,75.136,2022-04-12,00:51,Very High,D15
MHCRIME019922,Fraud,21.031868,80.533241,2023-05-07,07:34,Very High,D28
MHCRIME019923,Cyber Crime,18.772327,75.390912,2024-07-29,08:25,Very High,D27
MHCRIME019924,Kidnapping,19.229306,73.369231,2024-11-18,17:22,High,D34
MHCRIME019925,Fraud,17.149094,77.194086,2022-11-30,08:20,High,D11
MHCRIME019926,Fraud,17.531322,74.882669,2023-09-08,23:13,Very High,D23
MHCRIME019927,Cyber Crime,16.405389,77.749473,2022-12-24,15:36,High,D23
MHCRIME019928,Theft,21.390407,76.233605,2024-05-21,05:52,Low,D17
MHCRIME019929,Vehicle Theft,17.612162,74.090942,2024-07-17,04:19,High,D03
MHCRIME019930,Kidnapping,18.079229,77.938933,2022-08-08,11:26,Very High,D12
MHCRIME019931,Robbery,21.113314,75.213185,2024-07-07,14:20,Very High,D22
MHCRIME019932,Harassment,20.746946,72.695579,2023-06-17,02:58,Very High,D36
MHCRIME019933,Assault,21.64016,73.269031,2025-05-26,14:28,Very High,D06
MHCRIME019934,Burglary,21.440079,73.160007,2023-08-10,04:16,Medium,D19
MHCRIME019935,Burglary,17.035261,75.08527,2024-08-10,15:26,Low,D30
MHCRIME019936,Kidnapping,19.235427,73.834117,2022-03-02,20:22,Low,D31
MHCRIME019937,Robbery,18.852978,75.384839,2022-11-06,04:24,Medium,D21
MHCRIME019938,Assault,19.795208,72.606512,2022-05-05,01:16,Very High,D17
MHCRIME019939,Fraud,21.601306,79.158532,2022-10-17,09:39,Low,D33
MHCRIME019940,Robbery,20.901427,76.306882,2022-07-19,06:39,High,D09
MHCRIME019941,Assault,19.94944,77.795933,2024-01-07,00:26,Very High,D11
MHCRIME019942,Theft,18.827577,80.500289,2023-09-29,14:06,Very High,D28
MHCRIME019943,Vehicle Theft,19.489209,74.490077,2024-02-22,19:15,Medium,D17
MHCRIME019944,Assault,19.288895,76.479023,2024-12-05,14:34,Low,D04
MHCRIME019945,Kidnapping,21.374518,76.780738,2023-04-25,01:51,Medium,D06
MHCRIME019946,Burglary,19.5956,75.595702,2024-01-08,22:13,Medium,D16
MHCRIME019947,Fraud,16.50717,78.80726,2024-09-14,17:25,Very High,D12
MHCRIME019948,Kidnapping,19.90548,73.784059,2024-08-24,06:21,Low,D12
MHCRIME019949,Assault,18.93771,78.569542,2023-11-14,09:24,Very High,D08
MHCRIME019950,Vehicle Theft,20.556628,75.931625,2023-03-22,23:56,Very High,D34
MHCRIME019951,Robbery,15.691966,73.550056,2025-09-25,10:41,Medium,D11
MHCRIME019952,Robbery,20.223809,79.24693,2024-12-04,22:39,Very High,D01
MHCRIME019953,Harassment,17.369092,74.811432,2024-07-18,20:21,High,D29
MHCRIME019954,Fraud,17.098491,74.832948,2023-10-01,00:52,Low,D19
MHCRIME019955,Fraud,18.223254,74.89406,2025-02-13,17:45,Low,D18
MHCRIME019956,Harassment,17.540251,73.089905,2025-11-01,02:39,Low,D05
MHCRIME019957,Robbery,20.467349,79.519924,2024-10-25,19:05,High,D23
MHCRIME019958,Burglary,18.552564,77.945416,2022-10-02,22:04,Low,D32
MHCRIME019959,Harassment,17.057229,72.670853,2023-11-15,21:05,Low,D33
MHCRIME019960,Vehicle Theft,19.236459,78.071368,2023-08-20,20:33,Very High,D01
MHCRIME019961,Vehicle Theft,21.919149,80.837027,2022-02-15,06:25,Medium,D34
MHCRIME019962,Murder,18.667404,77.482729,2025-07-18,04:42,Very High,D07
MHCRIME019963,Vehicle Theft,19.73387,80.61721,2022-10-12,16:55,Low,D29
MHCRIME019964,Burglary,17.137526,80.154297,2025-11-08,06:03,Low,D14
MHCRIME019965,Burglary,22.044556,76.450946,2023-11-24,18:33,Very High,D33
MHCRIME019966,Assault,19.734338,74.880036,2025-10-01,15:14,Low,D31
MHCRIME019967,Fraud,21.940194,74.562691,2023-05-23,11:57,Low,D10
MHCRIME019968,Kidnapping,17.539625,78.373288,2025-12-30,00:48,Very High,D09
MHCRIME019969,Kidnapping,17.675872,73.686006,2024-03-08,03:35,Medium,D16
MHCRIME019970,Vehicle Theft,21.70185,78.28189,2022-02-15,06:12,Very High,D20
MHCRIME019971,Robbery,18.358709,76.901623,2022-09-04,02:26,Low,D31
MHCRIME019972,Assault,16.550979,73.552445,2022-05-26,02:07,Low,D12
MHCRIME019973,Cyber Crime,17.104724,77.128146,2023-03-06,05:46,Medium,D01
MHCRIME019974,Vehicle Theft,16.21612,73.737109,2022-08-28,17:04,High,D24
MHCRIME019975,Assault,17.043104,78.073237,2025-04-25,17:58,Medium,D27
MHCRIME019976,Burglary,21.038804,72.902374,2024-11-25,10:32,High,D34
MHCRIME019977,Kidnapping,20.135044,73.982632,2022-12-11,11:44,Low,D29
MHCRIME019978,Robbery,16.839326,78.092811,2022-02-01,12:31,High,D17
MHCRIME019979,Cyber Crime,21.717723,77.651761,2023-03-04,02:49,Low,D27
MHCRIME019980,Vehicle Theft,16.515064,79.709608,2023-10-06,02:07,Low,D29
MHCRIME019981,Harassment,18.730734,80.30527,2022-11-11,15:39,Medium,D25
MHCRIME019982,Murder,16.337708,79.432021,2023-08-15,02:06,Low,D12
MHCRIME019983,Robbery,16.574994,78.037564,2025-01-07,16:03,High,D19
MHCRIME019984,Assault,17.232485,77.814553,2025-05-08,10:54,Very High,D28
MHCRIME019985,Cyber Crime,19.641365,73.043567,2025-02-16,04:22,Medium,D02
MHCRIME019986,Assault,20.14705,76.169369,2022-08-12,16:20,High,D30
MHCRIME019987,Murder,17.741842,72.987754,2025-11-18,08:13,Medium,D11
MHCRIME019988,Robbery,17.030534,80.210719,2025-11-20,23:50,Low,D27
MHCRIME019989,Kidnapping,15.985858,76.973478,2023-11-16,23:36,Low,D33
MHCRIME019990,Robbery,21.44824,78.598724,2023-10-05,20:14,Medium,D23
MHCRIME019991,Fraud,16.880024,77.263331,2024-10-15,01:56,Medium,D20
MHCRIME019992,Fraud,15.745142,75.231747,2022-01-24,11:43,High,D02
MHCRIME019993,Fraud,19.41344,79.386155,2025-11-03,12:17,Medium,D06
MHCRIME019994,Kidnapping,21.953574,75.613198,2024-12-19,17:38,Medium,D04
MHCRIME019995,Kidnapping,16.028366,75.19377,2023-07-18,23:23,Very High,D36
MHCRIME019996,Theft,20.218085,79.372453,2023-09-07,02:15,Medium,D20
MHCRIME019997,Vehicle Theft,19.577818,80.694504,2023-01-18,06:34,High,D08
MHCRIME019998,Murder,16.59595,73.345229,2025-11-08,13:00,Medium,D27
MHCRIME019999,Fraud,17.951063,78.058887,2022-08-21,09:10,Low,D12
MHCRIME020000,Kidnapping,18.303964,80.704786,2022-12-06,04:36,Very High,D36
MHCRIME020001,Kidnapping,18.15398,78.956796,2025-03-27,08:08,Very High,D12
MHCRIME020002,Burglary,15.770996,77.064371,2024-11-01,09:30,Medium,D14
MHCRIME020003,Murder,20.717589,75.005131,2023-09-26,05:07,High,D09
MHCRIME020004,Robbery,19.055042,75.322623,2023-04-02,20:14,Medium,D03
MHCRIME020005,Harassment,18.199977,75.427664,2022-04-28,16:42,Medium,D17
MHCRIME020006,Assault,20.046712,73.368779,2025-05-13,17:09,High,D11
MHCRIME020007,Robbery,21.163983,75.406014,2025-05-15,21:54,Low,D25
MHCRIME020008,Theft,17.627009,74.268714,2024-02-29,08:26,Very High,D32
MHCRIME020009,Fraud,15.709313,79.232176,2022-01-20,10:27,High,D09
MHCRIME020010,Assault,16.283634,74.797172,2022-04-01,22:01,Low,D02
MHCRIME020011,Harassment,16.226982,74.392573,2024-03-24,09:33,Medium,D08
MHCRIME020012,Murder,19.386217,78.841951,2022-08-03,02:54,Low,D11
MHCRIME020013,Cyber Crime,17.07307,75.169408,2023-10-10,21:53,High,D33
MHCRIME020014,Murder,18.597292,79.642043,2025-01-15,17:45,Medium,D20
MHCRIME020015,Fraud,17.400671,79.400095,2022-05-14,19:58,Very High,D09
MHCRIME020016,Vehicle Theft,18.745152,73.123683,2023-04-10,13:52,Medium,D23
MHCRIME020017,Theft,21.687982,75.881502,2023-11-12,01:42,High,D22
MHCRIME020018,Harassment,16.217749,76.130625,2023-02-21,10:32,Very High,D05
MHCRIME020019,Murder,20.797311,76.908425,2024-11-20,15:51,Low,D12
MHCRIME020020,Burglary,18.980554,79.39913,2025-08-02,02:50,Low,D19
MHCRIME020021,Vehicle Theft,17.151657,79.386325,2022-10-06,01:12,Low,D29
MHCRIME020022,Vehicle Theft,19.376426,78.721405,2024-02-04,15:38,Low,D35
MHCRIME020023,Vehicle Theft,17.875159,79.343326,2023-08-05,08:27,Medium,D06
MHCRIME020024,Cyber Crime,19.672474,76.508721,2023-05-16,23:55,Very High,D29
MHCRIME020025,Murder,21.272815,77.612938,2024-01-10,13:43,High,D30
MHCRIME020026,Robbery,17.807972,76.306186,2022-09-12,16:34,Very High,D36
MHCRIME020027,Murder,17.538922,80.333856,2025-06-18,08:53,Low,D23
MHCRIME020028,Robbery,15.871649,78.120872,2025-05-20,23:41,Very High,D07
MHCRIME020029,Fraud,20.60383,80.447668,2022-12-08,02:36,High,D33
MHCRIME020030,Burglary,21.71419,80.848791,2025-03-16,13:02,Very High,D03
MHCRIME020031,Fraud,20.214682,78.369589,2022-09-27,06:15,High,D07
MHCRIME020032,Harassment,17.395336,75.899933,2023-01-25,21:17,Very High,D26
MHCRIME020033,Cyber Crime,16.361753,74.162395,2024-12-14,12:23,High,D03
MHCRIME020034,Vehicle Theft,18.80101,80.387305,2022-10-10,19:40,Low,D04
MHCRIME020035,Assault,15.897967,78.629637,2024-03-17,05:59,Low,D14
MHCRIME020036,Assault,16.116055,73.224114,2025-08-03,06:52,Low,D08
MHCRIME020037,Theft,21.649098,78.535793,2023-03-17,09:46,Medium,D14
MHCRIME020038,Theft,19.688812,76.220117,2025-09-29,21:09,Low,D17
MHCRIME020039,Vehicle Theft,15.871397,78.918229,2025-05-29,18:39,Very High,D02
MHCRIME020040,Fraud,17.855948,77.309455,2023-02-15,21:48,High,D15
MHCRIME020041,Cyber Crime,16.017808,72.806927,2022-03-21,19:21,Low,D12
MHCRIME020042,Theft,19.922578,76.945502,2022-10-06,15:46,Very High,D22
MHCRIME020043,Fraud,21.371796,77.972707,2025-02-11,14:43,Medium,D26
MHCRIME020044,Assault,20.216864,76.319802,2023-05-17,04:49,Very High,D28
MHCRIME020045,Robbery,19.012797,80.307284,2023-02-14,03:42,High,D18
MHCRIME020046,Harassment,21.767968,79.350752,2022-09-05,23:07,Very High,D21
MHCRIME020047,Theft,18.355572,79.32285,2023-03-12,00:17,Low,D34
MHCRIME020048,Cyber Crime,17.876491,77.160437,2023-12-11,16:31,Medium,D15
MHCRIME020049,Fraud,18.922324,73.483066,2025-10-23,23:31,Very High,D09
MHCRIME020050,Theft,21.261317,76.254573,2022-02-05,23:28,Medium,D31
MHCRIME020051,Cyber Crime,20.729327,76.444474,2022-11-07,17:01,Very High,D31
MHCRIME020052,Burglary,21.631964,79.950847,2024-04-22,03:16,Low,D28
MHCRIME020053,Robbery,21.90723,78.90278,2024-05-01,09:01,Low,D28
MHCRIME020054,Theft,20.954135,73.389682,2022-08-24,17:35,Medium,D14
MHCRIME020055,Fraud,18.101194,75.510042,2023-01-21,14:18,Low,D12
MHCRIME020056,Harassment,21.402084,79.920939,2022-03-02,20:58,High,D26
MHCRIME020057,Kidnapping,16.625551,76.59608,2025-04-01,17:12,High,D34
MHCRIME020058,Harassment,18.550259,79.165397,2025-12-11,20:40,Low,D09
MHCRIME020059,Harassment,18.134313,79.659329,2022-09-18,13:53,Medium,D25
MHCRIME020060,Kidnapping,19.196938,78.179477,2022-12-24,14:21,Very High,D35
MHCRIME020061,Kidnapping,19.506154,78.113903,2025-07-18,08:37,Low,D22
MHCRIME020062,Vehicle Theft,15.911852,75.305127,2023-11-28,09:20,Medium,D10
MHCRIME020063,Cyber Crime,20.248852,77.808597,2025-01-22,04:02,Low,D04
MHCRIME020064,Kidnapping,17.53991,75.991583,2023-10-09,00:46,High,D12
MHCRIME020065,Fraud,20.054952,76.669068,2025-05-02,04:27,Low,D34
MHCRIME020066,Vehicle Theft,17.813245,75.358713,2022-04-08,08:02,Very High,D26
MHCRIME020067,Assault,19.426327,73.313666,2022-01-06,15:33,Low,D13
MHCRIME020068,Robbery,16.252364,74.327366,2023-01-10,20:46,Low,D06
MHCRIME020069,Harassment,20.687789,79.743608,2024-12-17,14:13,Low,D14
MHCRIME020070,Burglary,19.831932,72.717785,2024-10-29,06:06,High,D07
MHCRIME020071,Fraud,21.073731,74.915996,2023-01-09,08:02,Medium,D24
MHCRIME020072,Burglary,21.663268,77.354213,2024-01-12,18:42,Low,D25
MHCRIME020073,Assault,15.809003,74.306581,2023-04-28,00:40,Very High,D04
MHCRIME020074,Theft,18.758168,80.761422,2022-07-04,07:09,Medium,D23
MHCRIME020075,Vehicle Theft,17.402163,78.881092,2025-05-27,12:13,Low,D21
MHCRIME020076,Assault,18.506751,79.161666,2022-02-17,13:07,Medium,D07
MHCRIME020077,Vehicle Theft,18.437598,74.860134,2025-05-17,17:19,High,D06
MHCRIME020078,Cyber Crime,22.066851,75.193196,2023-04-11,04:51,Low,D04
MHCRIME020079,Vehicle Theft,21.186199,73.956679,2023-03-17,21:21,Medium,D29
MHCRIME020080,Vehicle Theft,18.816919,74.16076,2023-12-30,03:10,Very High,D06
MHCRIME020081,Fraud,16.953234,73.347581,2025-03-27,15:07,Medium,D33
MHCRIME020082,Vehicle Theft,17.180085,76.403293,2025-06-01,06:47,Very High,D04
MHCRIME020083,Burglary,21.982493,72.962734,2025-06-20,16:25,Medium,D23
MHCRIME020084,Fraud,17.223167,75.123844,2022-11-26,05:13,Medium,D06
MHCRIME020085,Burglary,18.987737,80.463011,2023-07-25,17:13,Low,D32
MHCRIME020086,Murder,19.752082,76.858731,2025-07-12,21:06,High,D28
MHCRIME020087,Kidnapping,18.812635,80.68258,2025-11-24,04:17,Medium,D19
MHCRIME020088,Robbery,21.164923,77.208346,2025-08-28,10:13,Low,D07
MHCRIME020089,Assault,17.227751,77.712709,2022-07-28,08:43,Low,D16
MHCRIME020090,Kidnapping,21.533427,73.960418,2023-04-07,10:36,Very High,D11
MHCRIME020091,Vehicle Theft,17.453687,74.874308,2024-05-01,11:55,Very High,D15
MHCRIME020092,Kidnapping,19.95587,75.516526,2023-07-11,07:11,Very High,D05
MHCRIME020093,Harassment,20.55256,77.181657,2022-07-03,05:47,High,D04
MHCRIME020094,Assault,16.577078,77.478754,2023-10-10,22:07,Low,D33
MHCRIME020095,Fraud,21.308456,78.999103,2022-02-26,01:17,High,D14
MHCRIME020096,Assault,16.27758,74.252795,2023-07-28,02:16,Very High,D06
MHCRIME020097,Kidnapping,20.083084,79.891819,2022-09-05,04:56,Low,D17
MHCRIME020098,Vehicle Theft,21.394841,77.658633,2025-01-30,11:05,Low,D16
MHCRIME020099,Burglary,19.361954,76.39548,2024-12-26,11:34,Medium,D01
MHCRIME020100,Assault,20.355284,79.561458,2023-12-27,18:15,Very High,D11
MHCRIME020101,Vehicle Theft,22.003493,75.679433,2022-11-08,14:37,High,D06
MHCRIME020102,Assault,22.044527,77.844896,2023-05-15,19:23,Medium,D32
MHCRIME020103,Cyber Crime,20.184535,77.271848,2024-09-08,15:45,High,D25
MHCRIME020104,Theft,17.131407,76.326808,2023-05-12,09:51,Very High,D29
MHCRIME020105,Theft,21.462003,77.689846,2022-10-21,20:11,Very High,D05
MHCRIME020106,Murder,19.524756,80.695773,2024-05-30,00:36,Medium,D27
MHCRIME020107,Kidnapping,19.861882,80.429947,2025-02-08,17:02,Low,D18
MHCRIME020108,Harassment,16.571809,75.256658,2023-12-21,13:14,Medium,D25
MHCRIME020109,Robbery,16.098861,80.026401,2025-02-23,09:47,Very High,D07
MHCRIME020110,Cyber Crime,19.27238,73.591626,2022-02-13,07:12,Very High,D33
MHCRIME020111,Burglary,16.939329,80.562471,2025-06-16,12:54,High,D10
MHCRIME020112,Murder,17.679951,75.794515,2025-05-10,04:30,Very High,D34
MHCRIME020113,Harassment,20.563943,80.723035,2022-08-16,06:21,Low,D12
MHCRIME020114,Burglary,19.489429,76.62469,2024-04-13,01:24,Low,D13
MHCRIME020115,Murder,21.777578,76.536178,2022-04-03,08:15,Medium,D28
MHCRIME020116,Vehicle Theft,20.396007,74.802345,2023-09-04,08:39,High,D19
MHCRIME020117,Harassment,20.397913,80.033654,2023-11-03,11:35,High,D23
MHCRIME020118,Theft,18.38864,73.713326,2024-01-13,07:00,Very High,D01
MHCRIME020119,Cyber Crime,15.897414,76.422132,2025-12-11,18:21,Low,D29
MHCRIME020120,Vehicle Theft,19.301408,79.291575,2022-11-02,13:40,High,D35
MHCRIME020121,Theft,15.978916,78.649315,2023-08-10,00:57,High,D07
MHCRIME020122,Cyber Crime,15.870138,79.965988,2022-10-19,22:06,Medium,D10
MHCRIME020123,Kidnapping,16.923486,78.607801,2023-10-18,09:41,Very High,D18
MHCRIME020124,Murder,20.434969,74.989401,2024-07-13,12:28,Very High,D07
MHCRIME020125,Robbery,16.926778,73.48976,2023-03-05,04:41,High,D18
MHCRIME020126,Murder,20.774122,72.725961,2024-01-14,03:17,Very High,D29
MHCRIME020127,Theft,15.924067,72.696385,2022-09-30,22:01,Medium,D21
MHCRIME020128,Vehicle Theft,20.602655,74.650183,2025-07-04,17:00,High,D11
MHCRIME020129,Cyber Crime,17.821451,77.671983,2025-01-28,15:24,High,D15
MHCRIME020130,Harassment,18.593087,75.889338,2023-07-04,23:18,Medium,D28
MHCRIME020131,Cyber Crime,20.318216,76.481774,2025-04-27,08:39,Medium,D25
MHCRIME020132,Theft,21.394681,73.409344,2022-11-02,05:29,Medium,D22
MHCRIME020133,Fraud,20.586742,79.380867,2023-06-09,07:23,High,D35
MHCRIME020134,Burglary,17.066864,76.095598,2025-01-20,13:40,High,D03
MHCRIME020135,Harassment,20.523532,73.131304,2022-10-29,03:57,Low,D10
MHCRIME020136,Cyber Crime,21.774389,74.423256,2023-12-09,17:41,Low,D05
MHCRIME020137,Assault,17.103698,73.282945,2024-04-03,08:52,Very High,D27
MHCRIME020138,Fraud,18.27634,76.30664,2022-10-10,01:44,Medium,D03
MHCRIME020139,Assault,17.620579,80.319946,2024-06-19,01:41,Very High,D36
MHCRIME020140,Kidnapping,17.709775,79.412528,2025-04-23,03:22,Very High,D05
MHCRIME020141,Fraud,21.688305,75.121153,2023-05-15,17:53,Very High,D07
MHCRIME020142,Burglary,17.9259,79.495064,2022-04-11,07:00,High,D07
MHCRIME020143,Burglary,18.043278,77.890617,2023-04-21,02:11,Medium,D29
MHCRIME020144,Kidnapping,15.71093,76.693601,2022-12-23,00:53,Very High,D36
MHCRIME020145,Harassment,20.774074,73.402601,2022-10-30,00:29,Medium,D05
MHCRIME020146,Murder,15.668441,79.963756,2024-03-05,01:14,Medium,D07
MHCRIME020147,Harassment,15.828692,75.355851,2022-10-01,05:36,Very High,D02
MHCRIME020148,Theft,21.206117,75.557641,2025-09-22,16:25,High,D15
MHCRIME020149,Murder,16.804674,78.584743,2022-07-22,07:00,Very High,D02
MHCRIME020150,Assault,16.559833,77.344402,2024-12-14,22:17,High,D35
MHCRIME020151,Harassment,20.675961,75.447679,2025-10-01,02:51,Low,D30
MHCRIME020152,Burglary,20.871108,73.603971,2022-01-26,20:23,Medium,D09
MHCRIME020153,Theft,19.601429,76.904067,2025-04-02,07:40,Very High,D17
MHCRIME020154,Burglary,15.954677,77.302926,2022-02-25,03:36,Low,D10
MHCRIME020155,Robbery,17.059363,77.530809,2024-12-23,05:41,Medium,D31
MHCRIME020156,Cyber Crime,21.206024,72.870663,2022-04-20,23:16,Low,D16
MHCRIME020157,Harassment,17.98239,74.002687,2023-04-28,17:07,Very High,D34
MHCRIME020158,Theft,16.096256,80.348859,2023-12-18,22:10,High,D17
MHCRIME020159,Fraud,18.04472,74.998901,2024-12-12,22:47,Very High,D04
MHCRIME020160,Robbery,19.803479,77.778216,2022-08-18,18:07,Medium,D05
MHCRIME020161,Assault,21.43339,75.135458,2022-05-10,02:18,High,D19
MHCRIME020162,Cyber Crime,20.136827,73.025372,2024-08-04,06:48,Very High,D08
MHCRIME020163,Fraud,22.093077,76.988581,2023-12-27,10:04,Low,D23
MHCRIME020164,Harassment,18.847649,80.88861,2022-01-14,21:38,Low,D34
MHCRIME020165,Robbery,17.34018,80.776598,2023-11-27,13:56,High,D08
MHCRIME020166,Assault,18.751386,76.368919,2024-12-29,12:50,Medium,D05
MHCRIME020167,Theft,16.946378,76.678726,2024-12-13,05:57,Very High,D26
MHCRIME020168,Theft,21.467041,74.003037,2023-10-25,07:03,Low,D29
MHCRIME020169,Murder,15.81377,80.375831,2023-11-04,18:16,High,D33
MHCRIME020170,Vehicle Theft,16.010945,78.828887,2023-01-29,01:53,Low,D11
MHCRIME020171,Cyber Crime,18.305362,80.355221,2023-10-26,07:27,Medium,D08
MHCRIME020172,Murder,18.625412,76.217685,2023-03-04,14:13,Very High,D13
MHCRIME020173,Harassment,16.82633,78.363666,2023-07-02,06:50,Very High,D10
MHCRIME020174,Cyber Crime,15.657819,75.394195,2025-04-28,04:11,Medium,D11
MHCRIME020175,Murder,18.203438,74.416891,2024-12-28,15:11,High,D24
MHCRIME020176,Theft,20.251108,73.168901,2024-04-08,23:20,Medium,D03
MHCRIME020177,Robbery,19.426812,78.343718,2022-05-25,02:23,High,D15
MHCRIME020178,Murder,16.858501,76.340014,2025-06-29,12:48,Very High,D14
MHCRIME020179,Vehicle Theft,20.812353,78.93992,2024-04-19,13:06,High,D24
MHCRIME020180,Robbery,19.936324,76.369648,2025-06-28,01:37,Medium,D16
MHCRIME020181,Assault,16.157788,77.650896,2025-01-15,00:45,Very High,D01
MHCRIME020182,Cyber Crime,16.021414,72.931984,2025-11-24,14:40,High,D08
MHCRIME020183,Murder,20.535327,77.778687,2024-07-13,00:43,High,D36
MHCRIME020184,Fraud,19.488093,79.365566,2022-06-23,15:19,High,D10
MHCRIME020185,Burglary,21.596769,77.030463,2025-08-10,04:15,Low,D29
MHCRIME020186,Kidnapping,17.661223,80.155953,2022-12-03,15:58,Very High,D12
MHCRIME020187,Cyber Crime,16.136909,73.617497,2023-09-30,22:57,Medium,D36
MHCRIME020188,Cyber Crime,21.889753,80.233224,2022-10-10,23:21,High,D03
MHCRIME020189,Murder,19.8546,79.276662,2023-12-26,17:03,Low,D04
MHCRIME020190,Theft,17.830332,80.08231,2023-08-02,18:15,High,D06
MHCRIME020191,Murder,21.367353,76.46031,2022-12-21,08:37,Low,D24
MHCRIME020192,Burglary,20.426481,78.039918,2025-09-16,14:40,Very High,D02
MHCRIME020193,Assault,18.727751,80.107996,2023-02-17,06:08,Low,D34
MHCRIME020194,Burglary,19.294949,74.033074,2025-11-15,02:48,Low,D01
MHCRIME020195,Vehicle Theft,16.621829,79.541704,2025-11-04,02:40,Medium,D04
MHCRIME020196,Cyber Crime,17.769562,73.499902,2025-04-28,13:02,Medium,D13
MHCRIME020197,Fraud,20.274124,79.280345,2023-07-31,19:24,High,D20
MHCRIME020198,Murder,18.510034,74.158845,2022-03-25,22:00,High,D08
MHCRIME020199,Kidnapping,18.129094,78.435587,2022-10-16,07:45,Very High,D20
MHCRIME020200,Theft,17.279921,73.026321,2022-10-11,16:32,Very High,D29
MHCRIME020201,Murder,16.440328,80.380355,2022-05-16,20:38,High,D24
MHCRIME020202,Burglary,20.899388,72.87619,2022-07-08,09:31,Very High,D17
MHCRIME020203,Robbery,21.394137,74.732991,2022-12-22,02:27,Medium,D11
MHCRIME020204,Cyber Crime,17.533201,74.198027,2022-11-03,17:16,Low,D21
MHCRIME020205,Theft,17.560228,80.069108,2024-02-14,03:34,Low,D35
MHCRIME020206,Theft,21.214682,80.355164,2022-11-03,00:00,High,D15
MHCRIME020207,Cyber Crime,20.56275,75.385163,2022-11-13,23:20,Medium,D34
MHCRIME020208,Burglary,15.781772,77.686842,2022-05-18,18:22,Low,D27
MHCRIME020209,Assault,18.263692,75.822782,2023-11-11,10:33,Low,D14
MHCRIME020210,Cyber Crime,20.644238,75.938823,2025-02-17,10:25,Very High,D35
MHCRIME020211,Vehicle Theft,17.228394,74.136789,2023-02-25,13:14,High,D27
MHCRIME020212,Harassment,17.606869,73.768481,2022-02-24,09:01,Very High,D33
MHCRIME020213,Kidnapping,21.988495,74.377558,2025-02-25,19:57,Very High,D36
MHCRIME020214,Fraud,20.552631,74.265297,2022-05-16,05:15,High,D32
MHCRIME020215,Kidnapping,19.850845,75.925609,2024-03-09,22:04,Very High,D17
